site_code,stn_id,latitude,longitude,well_use
327867N1146173W001,18259,32.7867,-114.6173,Unknown
327867N1146173W002,35672,32.7867,-114.6173,Unknown
327885N1145827W001,17582,32.7885,-114.5827,Unknown
327888N1145570W001,17587,32.7888,-114.557,Unknown
327888N1145570W002,34374,32.7888,-114.557,Unknown
327889N1145918W001,34262,32.7889,-114.5918,Unknown
327890N1145675W001,17584,32.789,-114.5675,Unknown
327891N1145482W001,39139,32.7891,-114.5482,Unknown
327891N1145482W002,34378,32.7891,-114.5482,Unknown
327891N1145616W001,17588,32.7891,-114.5616,Unknown
327891N1145740W001,17576,32.7891,-114.574,Unknown
327891N1146001W001,18257,32.7891,-114.6001,Unknown
327892N1145351W001,17592,32.7892,-114.5351,Unknown
327892N1145483W001,34257,32.7892,-114.5483,Unknown
327892N1149010W001,33305,32.7892,-114.901,Unknown
327893N1145398W001,39984,32.7893,-114.5398,Unknown
327893N1145398W002,34258,32.7893,-114.5398,Unknown
327893N1158822W001,16808,32.7893,-115.8822,Unknown
327893N1169478W001,49059,32.7892,-116.9487,Observation
327893N1169487W001,38145,32.7893,-116.9487,Unknown
327901N1146087W001,18256,32.7901,-114.6087,Unknown
327912N1146173W001,35670,32.7912,-114.6173,Unknown
327927N1145826W001,17575,32.7927,-114.5826,Unknown
327927N1145826W002,39645,32.7927,-114.5826,Unknown
327928N1147078W001,33603,32.7928,-114.7078,Unknown
327963N1145663W001,17573,32.7963,-114.5663,Unknown
327963N1145664W001,17572,32.7963,-114.5664,Unknown
327963N1145826W001,17571,32.7963,-114.5826,Unknown
327964N1145479W001,17566,32.7964,-114.5479,Unknown
327964N1145741W001,17574,32.7964,-114.5741,Unknown
327965N1145568W001,39138,32.7965,-114.5568,Unknown
327965N1145568W002,17568,32.7965,-114.5568,Unknown
327965N1145568W003,34260,32.7965,-114.5568,Unknown
327966N1145397W001,34256,32.7966,-114.5397,Unknown
327966N1145397W002,17565,32.7966,-114.5397,Unknown
327966N1145992W001,17580,32.7966,-114.5992,Unknown
327967N1146015W001,35669,32.7967,-114.6015,Unknown
327971N1145465W001,17564,32.7971,-114.5465,Unknown
327973N1145652W001,34259,32.7973,-114.5652,Unknown
327978N1145913W001,17581,32.7978,-114.5913,Unknown
328001N1145916W001,17578,32.8001,-114.5916,Unknown
328001N1145916W002,17579,32.8001,-114.5916,Unknown
328019N1148221W001,33304,32.8019,-114.8221,Unknown
328025N1145301W001,17432,32.8025,-114.5301,Unknown
328034N1145477W001,36070,32.8034,-114.5477,Unknown
328034N1145944W001,17577,32.8034,-114.5944,Unknown
328042N1145335W001,16251,32.8042,-114.5335,Unknown
328042N1145393W001,33739,32.8042,-114.5393,Unknown
328042N1145659W001,34261,32.8042,-114.5659,Unknown
328042N1145659W002,17570,32.8042,-114.5659,Unknown
328042N1145768W001,16243,32.8042,-114.5768,Unknown
328043N1145482W001,16250,32.8043,-114.5482,Unknown
328045N1145920W001,33448,32.8045,-114.592,Unknown
328076N1145483W001,33738,32.8076,-114.5483,Unknown
328076N1145484W001,33736,32.8076,-114.5484,Unknown
328076N1145485W001,16248,32.8076,-114.5485,Unknown
328077N1145700W001,33733,32.8077,-114.57,Unknown
328078N1145571W001,16246,32.8078,-114.5571,Unknown
328079N1145310W001,16775,32.8079,-114.531,Unknown
328080N1145310W001,32477,32.808,-114.531,Unknown
328080N1145441W001,39972,32.808,-114.5441,Unknown
328082N1145655W001,33735,32.8082,-114.5655,Unknown
328108N1145788W001,16242,32.8108,-114.5788,Unknown
328109N1148940W001,35386,32.8109,-114.894,Unknown
328114N1145397W001,16249,32.8114,-114.5397,Unknown
328114N1145741W001,33732,32.8114,-114.5741,Unknown
328117N1145655W001,33734,32.8117,-114.5655,Unknown
328143N1158514W001,33582,32.8143,-115.8514,Unknown
328150N1145486W001,16245,32.815,-114.5486,Unknown
328151N1145656W001,16244,32.8151,-114.5656,Unknown
328151N1145742W001,33449,32.8151,-114.5742,Unknown
328152N1145313W001,33737,32.8152,-114.5313,Unknown
328179N1145661W001,16115,32.8179,-114.5661,Unknown
328187N1145311W001,32476,32.8187,-114.5311,Unknown
328187N1145657W001,33447,32.8187,-114.5657,Unknown
328188N1145485W001,33444,32.8188,-114.5485,Unknown
328188N1145485W002,16110,32.8188,-114.5485,Unknown
328189N1145397W001,33445,32.8189,-114.5397,Unknown
328193N1145663W001,39043,32.8193,-114.5663,Unknown
328203N1145657W001,33446,32.8203,-114.5657,Unknown
328210N1145311W001,33442,32.821,-114.5311,Unknown
328212N1145571W001,16112,32.8212,-114.5571,Unknown
328223N1148244W001,18118,32.8223,-114.8244,Unknown
328227N1145446W001,16109,32.8227,-114.5446,Unknown
328228N1145491W001,16111,32.8228,-114.5491,Unknown
328229N1166334W001,18178,32.8229,-116.6334,Unknown
328236N1145388W001,16108,32.8236,-114.5388,Unknown
328236N1148285W001,35385,32.8236,-114.8285,Unknown
328237N1148284W001,18119,32.8237,-114.8284,Unknown
328240N1166398W001,35523,32.824,-116.6398,Unknown
328249N1146306W001,16083,32.8249,-114.6306,Unknown
328249N1146308W001,33434,32.8249,-114.6308,Unknown
328254N1146320W001,16084,32.8254,-114.632,Unknown
328290N1166412W001,18177,32.829,-116.6412,Unknown
328296N1148222W001,35384,32.8296,-114.8222,Unknown
328297N1148222W001,18117,32.8297,-114.8222,Unknown
328336N1146800W001,33433,32.8336,-114.68,Unknown
328349N1166234W001,18042,32.8349,-116.6234,Unknown
328352N1166404W001,18043,32.8352,-116.6404,Unknown
328357N1166234W001,35256,32.8357,-116.6234,Unknown
328393N1166290W001,35255,32.8393,-116.629,Unknown
328418N1167037W001,35522,32.8418,-116.7037,Unknown
328421N1166984W001,18044,32.8421,-116.6984,Unknown
328432N1166126W001,35528,32.8432,-116.6126,Unknown
328438N1166129W001,18193,32.8438,-116.6129,Unknown
328442N1169971W001,51087,32.8442,-116.99715,Observation
328449N1166004W001,35527,32.8449,-116.6004,Unknown
328456N1148144W001,18116,32.8456,-114.8144,Unknown
328463N1166131W001,18190,32.8463,-116.6131,Unknown
328488N1166851W001,39146,32.8488,-116.6851,Unknown
328518N1166745W001,35253,32.8518,-116.6745,Unknown
328519N1148978W001,18114,32.8519,-114.8978,Unknown
328519N1148978W002,35382,32.8519,-114.8978,Unknown
328521N1166037W001,18189,32.8521,-116.6037,Unknown
328527N1165648W001,18192,32.8527,-116.5648,Unknown
328527N1166195W001,18041,32.8527,-116.6195,Unknown
328540N1155661W001,34250,32.854,-115.5661,Unknown
328546N1166940W001,18039,32.8546,-116.694,Unknown
328550N1144819W001,39058,32.855,-114.4819,Unknown
328552N1164186W001,18194,32.8552,-116.4186,Unknown
328552N1166968W001,35252,32.8552,-116.6968,Unknown
328552N1166995W001,18038,32.8552,-116.6995,Unknown
328554N1165948W001,39149,32.8554,-116.5948,Unknown
328554N1166231W001,18040,32.8554,-116.6231,Unknown
328556N1169394W001,48692,32.85561,-116.93943,Observation
328560N1166237W001,35254,32.856,-116.6237,Unknown
328564N1144943W001,33027,32.8564,-114.4943,Unknown
328564N1144944W001,16946,32.8564,-114.4944,Unknown
328571N1166156W001,18186,32.8571,-116.6156,Unknown
328578N1144986W001,16945,32.8578,-114.4986,Unknown
328579N1144987W001,32886,32.8579,-114.4987,Unknown
328582N1165976W001,35526,32.8582,-116.5976,Unknown
328588N1166154W001,18187,32.8588,-116.6154,Unknown
328593N1166131W001,18188,32.8593,-116.6131,Unknown
328593N1166137W001,39698,32.8593,-116.6137,Unknown
328596N1165987W001,18191,32.8596,-116.5987,Unknown
328604N1166126W001,18185,32.8604,-116.6126,Unknown
328604N1166156W001,18184,32.8604,-116.6156,Unknown
328604N1166973W001,18037,32.8604,-116.6973,Unknown
328618N1165937W001,18181,32.8618,-116.5937,Unknown
328624N1165931W001,18182,32.8624,-116.5931,Unknown
328630N1144902W001,16942,32.863,-114.4902,Unknown
328643N1166168W001,18183,32.8643,-116.6168,Unknown
328645N1144956W001,39974,32.8645,-114.4956,Unknown
328662N1169215W001,51088,32.86624,-116.92146,Observation
328665N1166251W001,18036,32.8665,-116.6251,Unknown
328682N1144839W001,16935,32.8682,-114.4839,Unknown
328682N1144913W001,16941,32.8682,-114.4913,Unknown
328710N1161869W001,35529,32.871,-116.1869,Unknown
328710N1165937W001,18180,32.871,-116.5937,Unknown
328712N1144930W001,16940,32.8712,-114.493,Unknown
328713N1144927W001,16939,32.8713,-114.4927,Unknown
328715N1169003W001,51722,32.8715,-116.9003,Other
328720N1144866W001,39973,32.872,-114.4866,Unknown
328721N1165893W001,35525,32.8721,-116.5893,Unknown
328740N1166220W001,35250,32.874,-116.622,Unknown
328747N1146836W001,35676,32.8747,-114.6836,Unknown
328749N1168843W001,49057,32.8749,-116.8843,Observation
328752N1166018W001,35251,32.8752,-116.6018,Unknown
328783N1169242W001,48689,32.8783,-116.92421,Observation
328794N1145167W001,33437,32.8794,-114.5167,Unknown
328800N1145075W001,33438,32.88,-114.5075,Unknown
328800N1145076W001,16101,32.88,-114.5076,Unknown
328804N1144986W001,16937,32.8804,-114.4986,Unknown
328804N1144986W002,16938,32.8804,-114.4986,Unknown
328806N1148641W001,39148,32.8806,-114.8641,Unknown
328820N1148635W001,35377,32.882,-114.8635,Unknown
328862N1165756W001,18179,32.8862,-116.5756,Unknown
328865N1145106W001,33436,32.8865,-114.5106,Unknown
328868N1144875W001,16788,32.8868,-114.4875,Unknown
328881N1172068W001,35524,32.8881,-117.2068,Unknown
328887N1145018W001,32485,32.8887,-114.5018,Unknown
328899N1144871W001,16790,32.8899,-114.4871,Unknown
328967N1155186W001,15772,32.8967,-115.5186,Unknown
328967N1155186W002,15773,32.8967,-115.5186,Unknown
328967N1155186W003,32730,32.8967,-115.5186,Unknown
328967N1155186W004,15774,32.8967,-115.5186,Unknown
328967N1155186W005,32731,32.8967,-115.5186,Unknown
328968N1149340W001,14596,32.8968,-114.934,Unknown
328974N1145068W001,16089,32.8974,-114.5068,Unknown
328974N1145141W001,16090,32.8974,-114.5141,Unknown
328984N1155183W001,15088,32.8984,-115.5183,Unknown
328984N1155183W002,15089,32.8984,-115.5183,Unknown
328984N1155183W003,15090,32.8984,-115.5183,Unknown
328989N1172215W001,39650,32.8989,-117.2215,Unknown
328995N1145270W001,16093,32.8995,-114.527,Unknown
329006N1144997W001,32484,32.9006,-114.4997,Unknown
329010N1144963W001,16785,32.901,-114.4963,Unknown
329022N1145061W001,16777,32.9022,-114.5061,Unknown
329054N1169302W001,51086,32.90537,-116.93024,Observation
329102N1169242W001,48690,32.91019,-116.92421,Observation
329103N1145032W001,13268,32.9103,-114.5032,Unknown
329138N1144953W001,13267,32.9138,-114.4953,Unknown
329160N1144887W001,38858,32.916,-114.4887,Unknown
329223N1170659W001,15574,32.9223,-117.0659,Unknown
329273N1170490W001,39117,32.9273,-117.049,Unknown
329273N1170512W001,15579,32.9273,-117.0512,Unknown
329276N1170498W001,15575,32.9276,-117.0498,Unknown
329317N1170576W001,15576,32.9317,-117.0576,Unknown
329326N1170587W001,15577,32.9326,-117.0587,Unknown
329326N1170587W002,15578,32.9326,-117.0587,Unknown
329345N1172318W001,32304,32.9345,-117.2318,Unknown
329362N1168723W001,14861,32.9362,-116.8723,Unknown
329362N1172315W001,32301,32.9362,-117.2315,Unknown
329373N1170159W001,15554,32.9373,-117.0159,Unknown
329384N1171404W001,15584,32.9384,-117.1404,Unknown
329385N1148684W001,15287,32.9385,-114.8684,Unknown
329398N1171090W001,15570,32.9398,-117.109,Unknown
329401N1168551W001,14862,32.9401,-116.8551,Unknown
329403N1171837W001,32303,32.9403,-117.1837,Unknown
329403N1172173W001,15582,32.9403,-117.2173,Unknown
329408N1148523W001,15149,32.9408,-114.8523,Unknown
329409N1148525W001,33708,32.9409,-114.8525,Unknown
329409N1172159W001,15583,32.9409,-117.2159,Unknown
329414N1172076W001,32302,32.9414,-117.2076,Unknown
329431N1168598W001,14860,32.9431,-116.8598,Unknown
329431N1169837W001,32291,32.9431,-116.9837,Unknown
329431N1172171W001,15581,32.9431,-117.2171,Unknown
329434N1170670W001,15573,32.9434,-117.067,Unknown
329439N1168595W001,33126,32.9439,-116.8595,Unknown
329456N1170807W001,15572,32.9456,-117.0807,Unknown
329462N1170787W001,15571,32.9462,-117.0787,Unknown
329473N1170690W001,39641,32.9473,-117.069,Unknown
329495N1170229W001,15553,32.9495,-117.0229,Unknown
329501N1170618W001,15568,32.9501,-117.0618,Unknown
329501N1170704W001,15569,32.9501,-117.0704,Unknown
329514N1170226W001,32290,32.9514,-117.0226,Unknown
329526N1170437W001,32299,32.9526,-117.0437,Unknown
329531N1170226W001,14884,32.9531,-117.0226,Unknown
329537N1170234W001,33133,32.9537,-117.0234,Unknown
329537N1170262W001,14887,32.9537,-117.0262,Unknown
329537N1170295W001,39901,32.9537,-117.0295,Unknown
329537N1170368W001,32297,32.9537,-117.0368,Unknown
329539N1170245W001,33244,32.9539,-117.0245,Unknown
329539N1170282W001,33134,32.9539,-117.0282,Unknown
329539N1170329W001,14888,32.9539,-117.0329,Unknown
329539N1170645W001,32300,32.9539,-117.0645,Unknown
329542N1170457W001,32298,32.9542,-117.0457,Unknown
329548N1170226W001,14883,32.9548,-117.0226,Unknown
329556N1170118W001,14879,32.9556,-117.0118,Unknown
329556N1170248W001,14886,32.9556,-117.0248,Unknown
329559N1170240W001,33132,32.9559,-117.024,Unknown
329562N1170218W001,14885,32.9562,-117.0218,Unknown
329562N1170334W001,15564,32.9562,-117.0334,Unknown
329562N1170443W001,15565,32.9562,-117.0443,Unknown
329564N1170482W001,15566,32.9564,-117.0482,Unknown
329564N1170640W001,15567,32.9564,-117.064,Unknown
329567N1163755W001,15587,32.9567,-116.3755,Unknown
329567N1170309W001,14881,32.9567,-117.0309,Unknown
329570N1170143W001,14875,32.957,-117.0143,Unknown
329570N1170329W001,14882,32.957,-117.0329,Unknown
329573N1170073W001,14877,32.9573,-117.0073,Unknown
329576N1170057W001,14878,32.9576,-117.0057,Unknown
329584N1170076W001,14876,32.9584,-117.0076,Unknown
329592N1170420W001,15563,32.9592,-117.042,Unknown
329593N1169256W001,48691,32.8675,-116.9256,Observation
329598N1170268W001,33131,32.9598,-117.0268,Unknown
329601N1170068W001,14873,32.9601,-117.0068,Unknown
329603N1170070W001,14874,32.9603,-117.007,Unknown
329606N1170240W001,14880,32.9606,-117.024,Unknown
329614N1170418W001,15562,32.9614,-117.0418,Unknown
329637N1170265W001,33130,32.9637,-117.0265,Unknown
329651N1170409W001,32296,32.9651,-117.0409,Unknown
329668N1148174W001,33706,32.9668,-114.8174,Unknown
329689N1163928W001,32305,32.9689,-116.3928,Unknown
329689N1170412W001,32295,32.9689,-117.0412,Unknown
329695N1163908W001,15586,32.9695,-116.3908,Unknown
329703N1148627W001,15135,32.9703,-114.8627,Unknown
329709N1169990W001,14872,32.9709,-116.999,Unknown
329720N1170368W001,15560,32.972,-117.0368,Unknown
329720N1170401W001,32294,32.972,-117.0401,Unknown
329731N1170398W001,15558,32.9731,-117.0398,Unknown
329735N1151738W001,15121,32.9735,-115.1738,Unknown
329745N1170373W001,15559,32.9745,-117.0373,Unknown
329751N1170401W001,15557,32.9751,-117.0401,Unknown
329753N1170273W001,14867,32.9753,-117.0273,Unknown
329759N1170154W001,14871,32.9759,-117.0154,Unknown
329764N1170376W001,32293,32.9764,-117.0376,Unknown
329767N1170345W001,32292,32.9767,-117.0345,Unknown
329770N1170312W001,14869,32.977,-117.0312,Unknown
329770N1170312W002,14870,32.977,-117.0312,Unknown
329778N1170290W001,14868,32.9778,-117.029,Unknown
329787N1170240W001,14865,32.9787,-117.024,Unknown
329789N1170212W001,33129,32.9789,-117.0212,Unknown
329789N1170409W001,15561,32.9789,-117.0409,Unknown
329792N1170234W001,14866,32.9792,-117.0234,Unknown
329801N1164358W001,15585,32.9801,-116.4358,Unknown
329812N1172318W001,15580,32.9812,-117.2318,Unknown
329820N1170326W001,33128,32.982,-117.0326,Unknown
329834N1170215W001,14863,32.9834,-117.0215,Unknown
329834N1170262W001,14864,32.9834,-117.0262,Unknown
329837N1170373W001,15555,32.9837,-117.0373,Unknown
329858N1149779W001,15844,32.9858,-114.9779,Unknown
329859N1149789W001,32873,32.9859,-114.9789,Unknown
329867N1149767W001,15843,32.9867,-114.9767,Unknown
329872N1149788W001,32872,32.9872,-114.9788,Unknown
329875N1170570W001,15556,32.9875,-117.057,Unknown
329877N1149756W001,15845,32.9877,-114.9756,Unknown
329885N1149809W001,15842,32.9885,-114.9809,Unknown
329898N1170268W001,33127,32.9898,-117.0268,Unknown
329934N1170276W001,15407,32.9934,-117.0276,Unknown
329950N1170584W001,15408,32.995,-117.0584,Unknown
329985N1150757W001,32864,32.9985,-115.0757,Unknown
330494N1170425W001,48688,33.0494,-117.0425,Observation
330557N1170464W001,49485,33.0557,-117.0464,Observation
330596N1170367W002,58028,33.0596,-117.03678,Observation
330699N1170319W002,58029,33.06991,-117.03198,Observation
330786N1169983W002,58031,33.0786,-116.99832,Observation
330848N1170146W001,49293,33.08482,-117.01464,Observation
330870N1169636W002,58032,33.08702,-116.96367,Observation
330874N1169748W001,48694,33.08736,-116.97481,Observation
330878N1169312W002,58036,33.08785,-116.93125,Observation
330891N1169551W002,58034,33.08918,-116.9551,Observation
330895N1170176W001,14028,33.0895,-117.0176,Unknown
330921N1169508W002,58035,33.09218,-116.95084,Irrigation
330924N1169465W001,49292,33.09239,-116.9465,Observation
330949N1169598W002,58033,33.0949,-116.95987,Observation
330979N1170172W001,49689,33.09871,-117.0172,Observation
331025N1170768W001,14034,33.1025,-117.0768,Unknown
331048N1171032W001,33939,33.1048,-117.1032,Unknown
331059N1171037W001,14035,33.1059,-117.1037,Unknown
331063N1170154W002,58030,33.10633,-117.01549,Observation
331103N1171048W001,14033,33.1103,-117.1048,Unknown
331109N1161314W001,14581,33.11097,-116.13039,Irrigation
331170N1160114W001,32551,33.117,-116.0114,Unknown
331170N1160114W002,14582,33.117,-116.0114,Unknown
331239N1170595W001,14032,33.1239,-117.0595,Unknown
331314N1170493W001,33937,33.1314,-117.0493,Unknown
331356N1170804W001,33938,33.1356,-117.0804,Unknown
331367N1170326W001,33826,33.1367,-117.0326,Unknown
331392N1170318W001,14027,33.1392,-117.0318,Unknown
331403N1170851W001,33936,33.1403,-117.0851,Unknown
331425N1170762W001,14030,33.1425,-117.0762,Unknown
331450N1152980W001,14942,33.145,-115.298,Unknown
331498N1170415W001,14031,33.1498,-117.0415,Unknown
331560N1161680W001,51152,33.15596,-116.16801,Other
331568N1162437W001,55300,33.15683,-116.24373,Unknown
331578N1170848W001,14029,33.1578,-117.0848,Unknown
331610N1162372W001,51018,33.16097,-116.23723,Observation
331725N1170843W001,30032,33.1725,-117.0843,Unknown
331742N1162666W001,13230,33.17399,-116.26437,Irrigation
331798N1167059W001,12220,33.1798,-116.7059,Unknown
331906N1169870W001,31797,33.1906,-116.987,Unknown
331908N1162867W001,59448,33.19083,-116.28673,Residential
331909N1155561W001,39824,33.1909,-115.5561,Unknown
331909N1155561W002,33792,33.1909,-115.5561,Unknown
331909N1155561W003,13970,33.1909,-115.5561,Unknown
331909N1155561W004,33793,33.1909,-115.5561,Unknown
331912N1155638W001,13960,33.1912,-115.5638,Unknown
331912N1155638W002,13961,33.1912,-115.5638,Unknown
331912N1155638W003,13962,33.1912,-115.5638,Unknown
331912N1155638W004,13963,33.1912,-115.5638,Unknown
331956N1153891W001,35534,33.1956,-115.3891,Unknown
331956N1163042W001,38292,33.1956,-116.3042,Unknown
331981N1162958W001,59453,33.19812,-116.29585,Irrigation
331981N1162959W001,47842,33.19812,-116.29585,Irrigation
331992N1169576W001,14171,33.1992,-116.9576,Unknown
331995N1162691W001,13229,33.1995,-116.2691,Unknown
332014N1169673W001,31795,33.2014,-116.9673,Unknown
332014N1169682W001,14169,33.2014,-116.9682,Unknown
332014N1171298W001,12072,33.2014,-117.1298,Unknown
332017N1165265W001,12952,33.2017,-116.5265,Unknown
332017N1167020W001,12219,33.2017,-116.702,Unknown
332017N1170298W001,14156,33.2017,-117.0298,Unknown
332020N1169684W001,14167,33.202,-116.9684,Unknown
332020N1170926W001,12075,33.202,-117.0926,Unknown
